type,name,url,app_id,seed_policy_url
website,craigslist-org,https://craigslist.org/,,https://www.craigslist.org/about/privacy.policy
website,smackapp-com,https://smackapp.com/,,http://smackapp.com/privacy-policy
website,1apps-com,https://1apps.com/,,http://1apps.com/privacy.aspx
website,audiworld-com,https://audiworld.com/,,https://www.internetbrands.com/privacy/privacy-highlights.html?site=AudiWorld.com
website,bookmarkdaily-info,https://bookmarkdaily.info/,,http://bookmarkdaily.info/privacy
website,prada-com,https://prada.com/,,https://www.prada.com/us/en/info/privacy-policy.html
website,mynameislogan-com,https://mynameislogan.com/,,http://whoisprivacyprotect.com/terms/privacy.html
website,carolinamls-com,https://carolinamls.com/,,http://www.carolinarealtors.com/privacypolicy.aspx
website,thieme-connect-com,https://thieme-connect.com/,,https://www.thieme.de/de/thieme-gruppe/privacy-policy-statement-Thieme-EN.htm
website,yaoibl-blogspot-com,https://yaoibl.blogspot.com/,,https://accounts.google.com/TOS?loc=&hl=en&privacy=true
website,bravotube-net,https://bravotube.net/,,http://www.bravotube.net/privacy.php
website,mmail-com-my,https://mmail.com.my/,,https://www.malaymail.com/policy
website,markarticles-com,https://markarticles.com/,,http://www.markarticles.com/privacy.php
website,gamingassassin-com,https://gamingassassin.com/,,https://eula.mindspark.com/privacypolicy
website,goldencan-com,https://goldencan.com/,,http://www.goldencan.com/privacy.aspx
website,learningtoearnonline-com,https://learningtoearnonline.com/,,https://www.surefirewealth.com/privacy-policy
website,ao-com,https://ao.com/,,https://ao.com/help-and-advice/Help-With-My-Product/Privacy-and-Security
website,pagalworlds-in,https://pagalworlds.in/,,http://www.indiastates.in/privacy-policy
website,strandbooks-com,https://strandbooks.com/,,http://www.strandbooks.com/help/?s=privacy
website,delltechnologies-com,https://delltechnologies.com/,,https://www.dell.com/learn/us/en/uscorp1/policies-privacy
website,megadironline-com,https://megadironline.com/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,avafymm-com,https://avafymm.com/,,http://whoisprivacyprotect.com/terms/privacy.html
website,r4p3-net,https://r4p3.net/,,https://r4p3.net/help/privacy-statement
website,swaptree-com,https://swaptree.com/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,tvsrilankan-info,https://tvsrilankan.info/,,http://www.tvsrilankan.info/?nav=privacy
website,vanik-com,https://vanik.com/,,http://www.vanik.com/vanik_privacy_policy
website,grammar-cl,https://grammar.cl/,,https://www.grammar.cl/privacy.htm
website,clickmovement-org,https://clickmovement.org/,,http://whoisprivacyprotect.com/terms/privacy.html
website,shillingtoneducation-com,https://shillingtoneducation.com/,,https://www.shillingtoneducation.com/privacy-notice
website,befunky-com,https://befunky.com/,,https://www.befunky.com/privacy
website,tema12-com,https://tema12.com/,,http://www.tema12.com/privacy_policy
website,traderslog-com,https://traderslog.com/,,http://www.traderslog.com/privacy
website,fordvehicles-com,https://fordvehicles.com/,,http://www.ford.com/help/privacy
website,edomz-com,https://edomz.com/,,http://www.edomz.com/privacy.php
website,sandiego-org,https://sandiego.org/,,https://www.sandiego.org/about/privacy-policy.aspx
website,porncontrol-com,https://porncontrol.com/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,thereceptionist-com,https://thereceptionist.com/,,https://thereceptionist.com/privacy-policy
website,itechu-com,https://itechu.com/,,https://www.hugedomains.com/privacy_policy.cfm
website,hdfcfund-com,https://hdfcfund.com/,,http://www.hdfcfund.com/privacy-policy
website,filesonic-ro,https://filesonic.ro/,,http://www.filesonic.com/privacy-policy
website,xtemos-com,https://xtemos.com/,,https://xtemos.com/privacy-policy
website,getvideostream-com,https://getvideostream.com/,,https://getvideostream.com/privacy
website,backlinkstate-com,https://backlinkstate.com/,,http://backlinkstate.com/page.php?page=privacy-policy
website,songsrip-com,https://songsrip.com/,,http://songspk.co/privacy-policy
website,shnoop-com,https://shnoop.com/,,http://www.shnoop.com/privacy-policy
website,terminallance-com,https://terminallance.com/,,https://terminallance.com/privacy-policy
website,rateyourmusic-com,https://rateyourmusic.com/,,https://rateyourmusic.com/privacy
website,showbizspy-com,https://showbizspy.com/,,https://www.showbizspy.com/privacy
website,projectawol-com,https://projectawol.com/,,http://www.projectawol.com/privacy-policy
website,voy-zone-com,https://voy-zone.com/,,http://voy-zone.com/privacy.html
website,webceo-com,https://webceo.com/,,https://www.webceo.com/privacy.htm
website,paid4share-net,https://paid4share.net/,,http://paid4share.net/privacy.html
website,epdf-tips,https://epdf.tips/,,https://epdf.pub/privacy
website,gas-electricity-uk-com,https://gas-electricity-uk.com/,,http://gas-electricity-uk.com/privacy-policy
website,mobile-phones-uk-org-uk,https://mobile-phones-uk.org.uk/,,http://www.s21.com/disclaimer.htm
website,gravenfun-com,https://gravenfun.com/,,https://www.gravenfun.com/privacy
website,ulprospector-com,https://ulprospector.com/,,https://www.ulprospector.com/en/Privacy
website,prowrestling-net,https://prowrestling.net/,,https://prowrestling.net/site/our-privacy-policy-at-prowrestling-net
website,donotcall-report,https://donotcall.report/,,http://privacypolicy.news/privacy-policy.html
website,500kproject-com,https://500kproject.com/,,http://privacypolicy.news/privacy-policy.html
website,allmovie-com,https://allmovie.com/,,https://www.rhythmone.com/privacy-policy
website,classifiedride-com,https://classifiedride.com/,,http://www.classifiedride.net/content/load/privacy
website,manga123-com,https://manga123.com/,,https://www.hugedomains.com/privacy_policy.cfm
website,motherhoodonadime-com,https://motherhoodonadime.com/,,http://www.motherhoodonadime.com/privacy-policy
website,christinagowns-com,https://christinagowns.com/,,http://www.christinagowns.com/terms_privacy.asp
website,thewaltdisneycompany-com,https://thewaltdisneycompany.com/,,http://corporate.disney.go.com/corporate/pp.html
website,customsearching-com,https://customsearching.com/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,freepresets-com,https://freepresets.com/,,https://www.freepresets.com/privacy
website,bbamantra-com,https://bbamantra.com/,,https://bbamantra.com/privacy-policy
website,koolred-com,https://koolred.com/,,http://koolred.com/privacy-policy
website,feedmyinbox-com,https://feedmyinbox.com/,,https://www.feedmyinbox.com/privacy-policy
website,holidays-net,https://holidays.net/,,http://www.holidays.net/policy.htm
website,flixify-hosting-com,https://flixify-hosting.com/,,https://flixify-hosting.com/privacy-policy.php
website,myanimalclips-com,https://myanimalclips.com/,,http://myanimalclips.com/privacy-policy
website,imwealthbuilders-com,https://imwealthbuilders.com/,,https://imwealthbuilders.com/legalstuff/index.html#content4-m
website,nokiavnn-com,https://nokiavnn.com/,,http://www.nokiavnn.com/privacy-policy
website,jyxf-net,https://jyxf.net/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,prageruniversity-com,https://prageruniversity.com/,,https://www.prageru.com/privacy
website,asmomseesit-com,https://asmomseesit.com/,,http://asmomseesit.com/as-mom-sees-it-privacy-policy
website,linuxgizmos-com,https://linuxgizmos.com/,,http://www.deviceguru.com/privacy
website,pirate-bay-net,https://pirate-bay.net/,,http://www.firstlook.com/?tmp=firstlook_privacy
website,historyinorbit-com,https://historyinorbit.com/,,http://www.historyinorbit.com/privacy-policy
website,wotclassic-com,https://wotclassic.com/,,http://legal.na.wargaming.net/privacy-policy
website,box-net,https://box.net/,,https://www.box.com/legal/privacypolicy
website,bannerflow-com,https://bannerflow.com/,,http://bannerflow.com/privacy
website,tailorstore-com,https://tailorstore.com/,,https://www.tailorstore.com/privacy
website,thedailyindia-in,https://thedailyindia.in/,,http://youmeandtrends.com/privacy
website,therepublic-com,https://therepublic.com/,,http://www.therepublic.com/privacy-policy
website,agar-io,https://agar.io/,,http://agar.io/privacy.txt
website,printable-coupons-blogspot-com,https://printable-coupons.blogspot.com/,,http://printable-coupons.blogspot.com/2015/05/privacy-policy.html
website,itbn-org,https://itbn.org/,,https://www.tbn.org/privacy
website,mysimplifieds-com,https://mysimplifieds.com/,,http://www.mysimplifieds.com/privacy-policy
website,coveteur-com,https://coveteur.com/,,http://coveteur.com/privacy-policy
website,supercrossonline-com,https://supercrossonline.com/,,https://corp.feldentertainment.com/privacy-policy
website,gameloft-org,https://gameloft.org/,,https://www.gameloft.com/en/privacy-notice
website,protectionthroughgold-com,https://protectionthroughgold.com/,,https://protectionthroughgold.com/privacy
website,tv-kino-net,https://tv-kino.net/,,http://privacypolicy.news/privacy-policy.html
website,npbs-co-uk,https://npbs.co.uk/,,http://www.nandp.co.uk/privacy-policy
website,magsformiles-com,https://magsformiles.com/,,http://www.timeinc.net/subs/privacy/synapse/magsformiles.html
website,esha-tv,https://esha.tv/,,http://www.esha.tv/page/privacy-policy
website,thejournal-ie,https://thejournal.ie/,,https://www.thejournal.ie/privacy
website,explainlife-com,https://explainlife.com/,,https://explainlife.com/privacy-policy
website,workingmothertv-com,https://workingmothertv.com/,,http://www.workingmothertv.com/privacy.html
website,texasseo-com,https://texasseo.com/,,http://rankaboveothers.com/privacy-policy
website,mgmresorts-com,https://mgmresorts.com/,,https://www.mgmresorts.com/en/privacy-policy.html
website,weirdspot-com,https://weirdspot.com/,,http://www.weirdbum.com/contact/privacy
website,freephototool-com,https://freephototool.com/,,https://www.freephototool.com/privacy-policy
website,adwaremedic-com,https://adwaremedic.com/,,https://www.malwarebytes.org/privacy
website,beesbeesbees-com,https://beesbeesbees.com/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,payjunction-com,https://payjunction.com/,,https://support.payjunction.com/hc/en-us/articles/211053648
website,exofire-net,https://exofire.net/,,http://exofire.net/privacy
website,redicecreations-com,https://redicecreations.com/,,https://redice.tv/privacy
website,kickass-so,https://kickass.so/,,http://kickass.so/privacy
website,caliser-com,https://caliser.com/,,http://caliser.com/privacy-policy
website,racgp-org-au,https://racgp.org.au/,,https://www.racgp.org.au/privacy-policy
website,91p16-space,https://91p16.space/,,http://privacypolicy.news/privacy-policy.html
website,wallpapermania-eu,https://wallpapermania.eu/,,http://www.wallpapermania.eu/page/privacy
website,wsoprofitexponential-com,https://wsoprofitexponential.com/,,http://wsoprofitexponential.com/privacy-policy
website,voyeur-russian-com,https://voyeur-russian.com/,,http://voyeur-russian.com/privacy.html
website,extron-com,https://extron.com/,,http://www.extron.com/company/article.aspx?id=privacystatement
website,gossip-mobile-com,https://gossip-mobile.com/,,http://privacypolicy.news/privacy-policy.html
website,laaptu-co-in,https://laaptu.co.in/,,http://laaptu.co.in/content/Privacy-Policy.html
website,topconsumergifts-com,https://topconsumergifts.com/,,http://topconsumergifts.com/info.htm?tp=privacy&promo_name=2808name&catalog_id=14862&gift=71
website,howtomakemoneywithoutspendingmoney-com,https://howtomakemoneywithoutspendingmoney.com/,,http://howtomakemoneywithoutspendingmoney.com/privacy-policy
website,streetsmartz-com,https://streetsmartz.com/,,http://streetsmartz.com/privacy
website,sciencepublishinggroup-com,https://sciencepublishinggroup.com/,,http://www.sciencepublishinggroup.com/info/privacypolicy
website,ighoot-com,https://ighoot.com/,,http://ighoot.com/privacy
website,begin-download-com,https://begin-download.com/,,http://begin-download.com/privacypolicy
website,deluxequiz-com,https://deluxequiz.com/,,http://www.deluxequiz.com/privacy-policy
website,youpost-org,https://youpost.org/,,http://www.youpost.org/index.php?view=page&pagename=privacy
website,affiliatefunnelsystem-com,https://affiliatefunnelsystem.com/,,http://www.affiliatefunnelsystem.com/privacy.html
website,securitystronghold-com,https://securitystronghold.com/,,https://securitystronghold.com/privacy-policy
website,hellonatural-co,https://hellonatural.co/,,https://helloglow.co/privacy-policy
website,wozaonline-co-za,https://wozaonline.co.za/,,http://www.google.co.za/intl/en/policies/privacy
website,hotlovetube-com,https://hotlovetube.com/,,http://hotlovetube.com/privacypolicy.html
website,sporttube-net,https://sporttube.net/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,dawnofwar2-com,https://dawnofwar2.com/,,http://www.dawnofwar2.com/privacy-policy
website,kb58-com,https://kb58.com/,,http://privacypolicy.news/privacy-policy.html
website,crymod-com,https://crymod.com/,,http://www.crytek.com/privacy
website,davidyurman-com,https://davidyurman.com/,,https://www.davidyurman.com/assistance/online-privacy-notice.html
website,uois7-com,https://uois7.com/,,http://whoisprivacyprotect.com/terms/privacy.html
website,fayobserver-com,https://fayobserver.com/,,http://www.gatehousemedia.com/privacy-policy
website,glassdoor-ie,https://glassdoor.ie/,,https://www.glassdoor.ie/about/privacy.htm
website,ur-shoes-biz,https://ur-shoes.biz/,,http://privacypolicy.news/privacy-policy.html
website,dezzal-com,https://dezzal.com/,,http://www.dezzal.com/privacy-policy
website,christiantoday-com,https://christiantoday.com/,,https://christiantoday.com/privacy-policy
website,theurbanlist-com,https://theurbanlist.com/,,https://www.theurbanlist.com/privacy
website,reflected-net,https://reflected.net/,,http://reflected.net/privacy_policy.php
website,kamair-com,https://kamair.com/,,https://www.kamair.com/privacy-policy
website,marketing91-com,https://marketing91.com/,,https://www.marketing91.com/privacy-policy
website,countingdownto-com,https://countingdownto.com/,,https://countingdownto.com/privacy-policy
website,930930-com,https://930930.com/,,http://www.lionmobi.com/privacy
website,hubsan-com,https://hubsan.com/,,https://www.hubsan.com/na/index.php?main_page=support&part=privacy
website,softensive-com,https://softensive.com/,,https://www.hugedomains.com/privacy_policy.cfm
website,articledirectory-name,https://articledirectory.name/,,http://www.articledirectory.name/privacy.php
website,vilvin-net,https://vilvin.net/,,http://www.vilvin.net/EN/privacy_policy
website,etsi-org,https://etsi.org/,,https://www.etsi.org/privacy
website,clapsnslaps-com,https://clapsnslaps.com/,,https://www.clapsnslaps.com/privacy
website,uspspostalone-com,https://uspspostalone.com/,,http://about.usps.com/who-we-are/privacy-policy/privacy-policy-highlights.htm
website,roberthalftechnology-com,https://roberthalftechnology.com/,,https://www.roberthalf.com/technology/privacy-policy
website,metageek-net,https://metageek.net/,,http://www.metageek.net/EditModule.aspx?tabid=442&def=Privacy
website,transunion-com,https://transunion.com/,,https://www.transunion.com/legal/privacy-policy
website,marshut-com,https://marshut.com/,,http://privacypolicy.news/privacy-policy.html
website,littlemonkeyscrochet-com,https://littlemonkeyscrochet.com/,,http://littlemonkeyscrochet.com/privacy-policy
website,listofbusinessdirectory-com,https://listofbusinessdirectory.com/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,jenkatgames-com,https://jenkatgames.com/,,http://www.jenkatgames.com/page/privacy-policy
website,filescacher-com,https://filescacher.com/,,http://filescacher.com/privacy
website,sprouts-com,https://sprouts.com/,,https://www.sprouts.com/privacy
website,pixorange-com,https://pixorange.com/,,http://pixorange.com/privacy-policy
website,dorcousa-com,https://dorcousa.com/,,https://www.dorcousa.com/privacy-policy
website,pojo-biz,https://pojo.biz/,,http://www.pojo.com/privacy.html
website,callandput-com,https://callandput.com/,,https://trading.callandput.com/en/privacy
website,quantumincomemachine-com,https://quantumincomemachine.com/,,http://quantumincomemachine.com/privacy.html
website,trex-com,https://trex.com/,,https://www.trex.com/footer/privacy-policy
website,parprogram-com,https://parprogram.com/,,https://parprogram.com/privacy-policy
website,toponereport-com,https://toponereport.com/,,http://www.toponereport.com/privacy
website,audioteka-com,https://audioteka.com/,,http://audioteka.com/PrivacyPolicy.html
website,boonex-com,https://boonex.com/,,https://www.boonex.com/privacy
website,tradeplusonline-com,https://tradeplusonline.com/,,https://www.tradeplusonline.com/Tradeplus-Privacy-Policy.aspx
website,mymusclevideo-com,https://mymusclevideo.com/,,https://mymusclevideo.com/static/privacy
website,windycitygridiron-com,https://windycitygridiron.com/,,https://www.voxmedia.com/legal/privacy-policy
website,careesma-in,https://careesma.in/,,https://www.careesma.in/privacy
website,thevirallane-com,https://thevirallane.com/,,http://www.thevirallane.com/privacy-policy
website,ratehub-ca,https://ratehub.ca/,,https://www.ratehub.ca/privacy
website,marketmastery-com,https://marketmastery.com/,,http://www.profitsrun.com/privacy-policy
website,proofpointessentials-com,https://proofpointessentials.com/,,https://www.proofpoint.com/us/privacy-policy
website,teamassociated-com,https://teamassociated.com/,,https://www.associatedelectrics.com/privacy
website,belugerinstudios-com,https://belugerinstudios.com/,,http://www.belugerinstudios.com/index.php?act=privacy
website,mccormick-com,https://mccormick.com/,,https://www.mccormick.com/privacy-policy
website,alltrophy-com,https://alltrophy.com/,,http://www.alltrophy.com/privacy-policy
website,photoguessaroo-com,https://photoguessaroo.com/,,https://www.hugedomains.com/privacy_policy.cfm
website,icfi-com,https://icfi.com/,,https://www.icf.com/legal/privacy-statement
website,musikmp3-eu,https://musikmp3.eu/,,http://musikmp3.eu/privacy.html
website,buildabear-com,https://buildabear.com/,,https://www.buildabear.com/privacy-policy.html
website,nfohump-com,https://nfohump.com/,,http://www.nfohump.com?switchto=tos
website,defenseonlinegames-com,https://defenseonlinegames.com/,,http://www.defenseonlinegames.com/privacy-policy.html
website,allresultbd-com,https://allresultbd.com/,,https://allresultbd.com/privacy-policy
website,sexintheuk-com,https://sexintheuk.com/,,http://app.sexintheuk.com/help/privacy.cfm
website,segoideas-com,https://segoideas.com/,,https://segoideas.com/privacy-policy
website,checkwhocalled-com,https://checkwhocalled.com/,,http://checkwhocalled.com/privacy
website,behappy-me,https://behappy.me/,,https://policies.google.com/privacy?hl=en_US
website,packagetrak-com,https://packagetrak.com/,,http://www.packagetrak.com/privacy-policy
website,edgeworldgame-com,https://edgeworldgame.com/,,https://www.kabam.com/corporate/privacy-policy
website,ecnresearch-com,https://ecnresearch.com/,,http://www.ecnresearch.com/privacy.htm
website,ferenc-biz,https://ferenc.biz/,,https://www.zazzle.com/mk/policy/privacy_policy
website,worldwidegolfshops-com,https://worldwidegolfshops.com/,,http://www.worldwidegolfshops.com/privacy-policy.aspx
website,ryanhanley-com,https://ryanhanley.com/,,http://www.ryanhanley.com/privacy-policy
website,alivematrix-com,https://alivematrix.com/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,vertoz-com,https://vertoz.com/,,https://www.vertoz.com/privacy-policy
website,alittlebiteoflife-net,https://alittlebiteoflife.net/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,audiodraft-com,https://audiodraft.com/,,https://www.audiodraft.com/legal/privacy
website,hotklix-com,https://hotklix.com/,,http://www.hotklix.com/privacy_policy
website,perfectdone-com,https://perfectdone.com/,,http://www.perfectdone.com/privacy.php
website,nwpubliclands-net,https://nwpubliclands.net/,,http://www.discovernw.org/privacy
website,freecodecamp-com,https://freecodecamp.com/,,http://www.freecodecamp.com/privacy
website,top500guide-com,https://top500guide.com/,,https://www.digitalcommerce360.com/privacy-policy/?utm_campaign=00%20-%20Web%20Site%20Tracking%20URLs%20-%20Footer%2FHeader%2FTouts&utm_source=DC360-Footer&utm_medium=Footer-Link
website,alghlaacom-com,https://alghlaacom.com/,,http://www.alghlaacom.com/privacy-policy
website,soccerlens-com,https://soccerlens.com/,,https://sportslens.com/privacy
website,amphotech-com,https://amphotech.com/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,dataplugs-com,https://dataplugs.com/,,http://www.dataplugs.com/en/company/policies/privacy-policy
website,giga-mails-com,https://giga-mails.com/,,http://www.giga-mails.com/pages/privacy.php?PHPSESSID=f6211da9f9f54acb815f73f7e36461f3rjwswizsnloydkgkyjzrdndvfh221657
website,alqudseyes-com,https://alqudseyes.com/,,https://www.hugedomains.com/privacy_policy.cfm
website,berlinlasers-com,https://berlinlasers.com/,,http://www.berlinlasers.com/privacy-policy
website,worthprotectionsecurity-com,https://worthprotectionsecurity.com/,,http://www.worthprotectionsecurity.com/privacy-statement
website,iphoneapplicationlist-com,https://iphoneapplicationlist.com/,,http://iphoneapplicationlist.com/privacy
website,decipherinc-com,https://decipherinc.com/,,http://www.decipherinc.com/n/privacy-policy
website,mpp-org,https://mpp.org/,,https://www.mpp.org/privacy-policy
website,base64encode-org,https://base64encode.org/,,https://www.base64encode.org/privacy
website,insparx-com,https://insparx.com/,,http://www.insparx.com/privacy.html
website,newvideoplayer-com,https://newvideoplayer.com/,,http://www.newvideoplayer.com/privacy.php
website,spinmedia-com,https://spinmedia.com/,,http://www.spinmedia.com/privacy-policy
website,pricesmart-com,https://pricesmart.com/,,https://shop.pricesmart.com/es/en/privacy
website,vasthits-com,https://vasthits.com/,,http://vasthits.com/?_w=privacy
website,upload-mn,https://upload.mn/,,http://whoisprivacyprotect.com/terms/privacy.html
website,skoolbo-com,https://skoolbo.com/,,https://skoolbo.com/privacy
website,astroyogi-com,https://astroyogi.com/,,http://www.astroyogi.com/policy.aspx
website,xgirlpredator-download,https://xgirlpredator.download/,,http://www.xgirlpredator.download/privacy_policy
website,tedswoodworking-com,https://tedswoodworking.com/,,https://www.tedswoodworking.com/new/privacy
website,kenhtingioitre-com,https://kenhtingioitre.com/,,http://whoisprivacyprotect.com/terms/privacy.html
website,wallpapers-fm,https://wallpapers.fm/,,http://www.wallpapers.fm/privacy-policy
website,eonline-com,https://eonline.com/,,https://www.nbcuniversal.com/privacy
website,twcnews-com,https://twcnews.com/,,http://twcnews.com/stories/2015/01/21/p/privacy-policy.html
website,ghetosearch-com,https://ghetosearch.com/,,http://www.fybersearch.com/privacy-policy.php
website,greenmountaincoffee-com,https://greenmountaincoffee.com/,,http://www.keurig.com/content/privacy-policy
website,vgreets-com,https://vgreets.com/,,http://www.vgreets.com/privacy.shtm
website,ko-fi-com,https://ko-fi.com/,,https://more.ko-fi.com/privacy
website,techbeatbox-com,https://techbeatbox.com/,,http://www.techbeatbox.com/privacy-policy
website,heinekeninternational-com,https://heinekeninternational.com/,,https://www.theheinekencompany.com/Privacy-Policy
website,get-covers-com,https://get-covers.com/,,http://www.get-covers.com/privacy-policy
website,ravetheweb-com,https://ravetheweb.com/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,seomadesimple-org,https://seomadesimple.org/,,http://seomadesimple.org/privacy-policy
website,vinescope-com,https://vinescope.com/,,http://vinescope.com/privacy_policy.html
website,bangstyle-com,https://bangstyle.com/,,https://www.bangstyle.com/privacy_policy
website,nbanews-us,https://nbanews.us/,,http://www.nbanews.us/?page_id=77
website,earthsky-org,https://earthsky.org/,,http://earthsky.org/privacy-policy
website,merriam-com,https://merriam.com/,,https://www.merriam-webster.com/privacy-policy
website,ideas-shared-com,https://ideas-shared.com/,,http://ideas-shared.com/privacy-policy
website,doeacc-edu-in,https://doeacc.edu.in/,,http://www.doeacc.edu.in/privacy.aspx
website,bdstall-com,https://bdstall.com/,,https://www.bdstall.com/privacyPolicy
website,discoverychannel-co-uk,https://discoverychannel.co.uk/,,https://www.discoveryuk.com/privacy-policy
website,find-com,https://find.com/,,http://www.find.com/privacy
website,karmacrm-com,https://karmacrm.com/,,http://www.karmacrm.com/privacy-policy
website,postonsocial-info,https://postonsocial.info/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,loanadministration-com,https://loanadministration.com/,,https://service.loanadministration.com/app/privacy_policy_2
website,euronews-com,https://euronews.com/,,http://euronews.com/privacy.html
website,apta-org,https://apta.org/,,http://www.apta.org/PrivacyPolicy
website,viahold-com,https://viahold.com/,,http://adf.ly/privacy
website,manualdirectorysubmit-com,https://manualdirectorysubmit.com/,,http://manualdirectorysubmit.com/privacy-policy
website,khalifatulmasih-org,https://khalifatulmasih.org/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,eouf-com,https://eouf.com/,,http://eouf.com/templates/elements/almondnet.html
website,zambiawatchdog-com,https://zambiawatchdog.com/,,https://www.zambiawatchdog.com/privacy
website,ezweb123-com,https://ezweb123.com/,,http://www.ezweb123.com/privacy.php
website,cubics-com,https://cubics.com/,,http://cubics.com/privacy-policy
website,bengali-mp3-net,https://bengali-mp3.net/,,https://bengalimp3downloads.com/privacy.php
website,mullvad-net,https://mullvad.net/,,https://mullvad.net/en/guides/no-logging-data-policy
website,seemuchmore-com,https://seemuchmore.com/,,https://www.vsp.com/privacy.html
website,information-seeking-com,https://information-seeking.com/,,http://information-seeking.com/privacy.html
website,onlinewritingjobs-com,https://onlinewritingjobs.com/,,https://www.onlinewritingjobs.com/privacy-policy
website,js-org,https://js.org/,,https://js.org/privacy.html
website,gigabyteupload-com,https://gigabyteupload.com/,,http://privacypolicy.news/privacy-policy.html
website,triviagenius-com,https://triviagenius.com/,,https://www.triviagenius.com/privacy-policy
website,mp3wix-co,https://mp3wix.co/,,http://www.godaddy.com/agreements/ShowDoc.aspx?pageid=privacy_parkedpage
website,allseated-com,https://allseated.com/,,http://www.allseated.com/privacy-policy
website,phx-co-in,https://phx.co.in/,,http://phx.co.in/privacy-policy.asp
website,gmdu-net,https://gmdu.net/,,https://www.gmdu.net/privacy.html
website,currentaffairs4examz-com,https://currentaffairs4examz.com/,,http://www.currentaffairs4examz.com/2011/12/privacy-policy.html
website,boards2go-com,https://boards2go.com/,,http://www.boards2go.com/privacy.html
